date,open,high,low,close,volume
2014-08-12,1615.137,1615.137,1601.563,1607.91,2499988200
2014-08-13,1609.456,1619.185,1596.218,1610.139,3010419600
2014-08-14,1610.39,1614.584,1595.17,1596.839,2794567200
2014-08-15,1598.522,1615.876,1593.222,1612.004,2740658800
2014-08-18,1614.225,1623.901,1607.435,1613.127,2629049800
2014-08-19,1614.392,1615.207,1598.064,1609.093,2840078400
2014-08-20,1605.504,1605.509,1596.96,1600.338,2410818200
2014-08-21,1599.551,1600.275,1576.318,1587.025,2727797600
2014-08-22,1585.11,1596.285,1583.607,1594.183,2395343600
2014-08-25,1594.706,1595.44,1575.706,1577.425,2650126400
2014-08-26,1575.779,1584.146,1568.735,1573.391,2362160000
2014-08-27,1573.523,1578.689,1569.978,1572.791,1641932100
2014-08-28,1573.529,1580.68,1563.402,1563.889,2079015400
2014-08-29,1570.395,1582.284,1565.522,1581.284,2201280000
2014-09-01,1582.023,1587.392,1576.219,1586.022,2213287200
2014-09-02,1588.619,1609.006,1581.135,1607.499,3468071200
2014-09-03,1609.301,1628.185,1608.95,1624.032,3840963600
2014-09-04,1626.913,1638.894,1621.241,1637.287,3270024800
2014-09-05,1643.277,1657.605,1641.107,1656.237,4187043600
2014-09-09,1657.61,1660.007,1642.44,1645.112,3066428000
